relative_hour_bucket,transaction_count,amount_usd,product_top,product_top_share,unique_product,unique_card1_proxy,card4_top,card4_top_share,addr2_top,addr2_top_share,identity_coverage,device_type_top,device_type_top_share,labelled_fraud_count,labelled_fraud_rate,labelled_fraud_amount_usd
190,234,35294.291,W,0.6239316239316239,5,171,visa,0.688034188034188,87.0,0.8846153846153846,0.3547008547008547,desktop,0.27350427350427353,1,0.004273504273504274,20.0
191,228,26165.546000000002,W,0.6885964912280702,5,162,visa,0.6798245614035088,87.0,0.8859649122807017,0.27631578947368424,desktop,0.17105263157894737,9,0.039473684210526314,708.249
192,211,32896.675,W,0.7109004739336493,5,155,visa,0.6445497630331753,87.0,0.8957345971563981,0.27488151658767773,desktop,0.1943127962085308,7,0.03317535545023697,501.505
193,213,22011.045000000006,W,0.6056338028169014,5,145,visa,0.7089201877934272,87.0,0.8356807511737089,0.3615023474178404,desktop,0.19718309859154928,2,0.009389671361502348,132.0
194,166,17876.475000000002,W,0.5421686746987951,5,120,visa,0.5963855421686747,87.0,0.8795180722891566,0.4397590361445783,desktop,0.2891566265060241,6,0.03614457831325301,893.858
195,135,13555.996,W,0.42962962962962964,5,95,visa,0.762962962962963,87.0,0.8148148148148148,0.5703703703703704,desktop,0.34814814814814815,5,0.037037037037037035,207.91200000000003
196,85,9094.859999999999,W,0.6235294117647059,5,72,visa,0.7529411764705882,87.0,0.8823529411764706,0.36470588235294116,desktop,0.27058823529411763,2,0.023529411764705882,114.034
197,67,6317.474999999999,W,0.40298507462686567,5,47,visa,0.6567164179104478,87.0,0.7611940298507462,0.582089552238806,desktop,0.3283582089552239,5,0.07462686567164178,329.013
198,46,3145.426,W,0.43478260869565216,5,35,visa,0.6956521739130435,87.0,0.7391304347826086,0.5217391304347826,mobile,0.30434782608695654,4,0.08695652173913043,343.724
199,22,1870.3670000000002,W,0.4090909090909091,5,15,visa,0.5,87.0,0.6363636363636364,0.5909090909090909,mobile,0.45454545454545453,2,0.09090909090909091,160.0
200,20,3541.7329999999997,W,0.65,3,15,visa,0.7,87.0,0.7,0.35,desktop,0.25,2,0.1,740.0
201,14,1561.3,W,0.8571428571428571,3,13,visa,0.9285714285714286,87.0,1.0,0.14285714285714285,mobile,0.07142857142857142,0,0.0,
202,14,1666.749,W,0.7857142857142857,3,14,visa,0.7142857142857143,87.0,0.9285714285714286,0.21428571428571427,mobile,0.14285714285714285,0,0.0,
203,35,4249.779,W,0.7142857142857143,5,29,mastercard,0.5142857142857142,87.0,0.9714285714285714,0.2857142857142857,desktop,0.17142857142857143,1,0.02857142857142857,65.0
204,69,9365.732,W,0.8260869565217391,5,57,visa,0.6521739130434783,87.0,0.9855072463768116,0.17391304347826086,desktop,0.15942028985507245,1,0.014492753623188406,335.0
205,153,20369.231,W,0.6797385620915033,5,115,visa,0.6209150326797386,87.0,0.9607843137254902,0.29411764705882354,desktop,0.16993464052287582,2,0.013071895424836602,104.0
206,188,23392.974000000002,W,0.6329787234042553,5,129,visa,0.6702127659574468,87.0,0.9308510638297872,0.35638297872340424,desktop,0.28191489361702127,4,0.02127659574468085,126.312
207,236,38817.845,W,0.652542372881356,5,176,visa,0.5889830508474576,87.0,0.9533898305084746,0.3093220338983051,desktop,0.2330508474576271,2,0.00847457627118644,377.0
208,288,50013.934,W,0.6493055555555556,5,197,visa,0.7083333333333334,87.0,0.9236111111111112,0.3402777777777778,desktop,0.24305555555555555,1,0.003472222222222222,186.0
209,281,41817.875,W,0.6690391459074733,5,193,visa,0.6761565836298933,87.0,0.9145907473309609,0.30604982206405695,desktop,0.23843416370106763,3,0.010676156583629894,1204.0
210,296,42624.94500000001,W,0.6486486486486487,5,210,visa,0.625,87.0,0.8918918918918919,0.3277027027027027,desktop,0.25,8,0.02702702702702703,1603.914
211,295,36086.434,W,0.5932203389830508,5,189,visa,0.7254237288135593,87.0,0.9186440677966101,0.3728813559322034,desktop,0.27796610169491526,9,0.030508474576271188,1129.891
212,279,34719.275,W,0.6344086021505376,5,184,visa,0.6738351254480287,87.0,0.9175627240143369,0.32616487455197135,desktop,0.22939068100358423,4,0.014336917562724014,688.023
213,334,48832.864,W,0.6946107784431138,5,213,visa,0.6796407185628742,87.0,0.9281437125748503,0.2994011976047904,desktop,0.18562874251497005,12,0.03592814371257485,2498.25
214,295,47543.084,W,0.688135593220339,5,203,visa,0.711864406779661,87.0,0.8983050847457628,0.29491525423728815,desktop,0.20677966101694914,4,0.013559322033898305,516.5
215,257,35205.746,W,0.6809338521400778,5,165,visa,0.669260700389105,87.0,0.8832684824902723,0.29571984435797666,desktop,0.14785992217898833,7,0.027237354085603113,1252.2160000000001
216,281,36154.107,W,0.6298932384341637,5,183,visa,0.6441281138790036,87.0,0.8042704626334519,0.3202846975088968,desktop,0.17793594306049823,16,0.05693950177935943,757.8889999999999
217,212,22959.869000000002,W,0.6556603773584906,5,155,visa,0.6650943396226415,87.0,0.8679245283018868,0.3160377358490566,desktop,0.2028301886792453,3,0.014150943396226415,263.0
218,177,16576.966,W,0.6497175141242938,5,128,visa,0.6949152542372882,87.0,0.847457627118644,0.3389830508474576,desktop,0.24293785310734464,3,0.01694915254237288,335.299
219,156,14175.95,W,0.4935897435897436,5,108,visa,0.7051282051282052,87.0,0.717948717948718,0.48717948717948717,desktop,0.2692307692307692,3,0.019230769230769232,101.09100000000001
220,79,7140.383000000002,W,0.43037974683544306,4,64,visa,0.6962025316455697,87.0,0.759493670886076,0.569620253164557,mobile,0.31645569620253167,2,0.02531645569620253,267.0
221,69,5501.026000000001,W,0.6666666666666666,4,62,visa,0.6666666666666666,87.0,0.8115942028985508,0.3188405797101449,desktop,0.21739130434782608,3,0.043478260869565216,238.18900000000002
222,33,4287.576,W,0.5454545454545454,5,29,visa,0.7878787878787878,87.0,0.8787878787878788,0.45454545454545453,mobile,0.2727272727272727,0,0.0,
223,24,2421.465,W,0.4583333333333333,3,21,visa,0.7083333333333334,87.0,0.75,0.5,desktop,0.3333333333333333,1,0.041666666666666664,150.239
224,22,2958.7419999999997,W,0.8181818181818182,3,17,visa,0.6818181818181818,87.0,0.9090909090909091,0.18181818181818182,desktop,0.13636363636363635,2,0.09090909090909091,129.892
225,7,597.95,H,0.42857142857142855,3,7,visa,0.8571428571428571,87.0,1.0,0.7142857142857143,desktop,0.42857142857142855,0,0.0,
226,12,1491.95,W,0.5833333333333334,4,12,mastercard,0.5,87.0,1.0,0.4166666666666667,desktop,0.3333333333333333,0,0.0,
227,17,3703.2079999999996,W,0.7058823529411765,4,14,visa,0.8823529411764706,87.0,0.8823529411764706,0.29411764705882354,mobile,0.23529411764705882,0,0.0,
228,37,4174.637,W,0.5135135135135135,5,33,visa,0.6216216216216216,87.0,0.9459459459459459,0.4864864864864865,mobile,0.2972972972972973,1,0.02702702702702703,59.0
229,79,9396.173,W,0.5949367088607594,5,70,visa,0.6582278481012658,87.0,0.9620253164556962,0.4050632911392405,desktop,0.25316455696202533,2,0.02531645569620253,177.0
230,164,20489.413,W,0.5975609756097561,5,114,visa,0.6585365853658537,87.0,0.9573170731707317,0.39634146341463417,desktop,0.21341463414634146,1,0.006097560975609756,25.0
231,211,26027.456,W,0.5687203791469194,5,148,visa,0.6872037914691943,87.0,0.933649289099526,0.41232227488151657,desktop,0.24644549763033174,7,0.03317535545023697,639.452
232,259,36238.864,W,0.5096525096525096,5,176,visa,0.6911196911196911,87.0,0.8571428571428571,0.444015444015444,desktop,0.2972972972972973,6,0.023166023166023165,1057.402
233,298,37516.55,W,0.6006711409395973,5,186,visa,0.6711409395973155,87.0,0.8691275167785235,0.3523489932885906,desktop,0.26174496644295303,4,0.013422818791946308,538.753
234,298,37455.08500000001,W,0.5738255033557047,5,189,visa,0.6577181208053692,87.0,0.8926174496644296,0.38926174496644295,desktop,0.2751677852348993,15,0.050335570469798654,815.9160000000002
235,272,32073.835,W,0.6066176470588235,5,198,visa,0.6911764705882353,87.0,0.8786764705882353,0.3602941176470588,desktop,0.22058823529411764,10,0.03676470588235294,1073.592
236,282,35259.872,W,0.6028368794326241,5,188,visa,0.624113475177305,87.0,0.875886524822695,0.3723404255319149,desktop,0.2375886524822695,8,0.028368794326241134,1219.292
237,372,42743.176999999996,W,0.6478494623655914,5,227,visa,0.6586021505376344,87.0,0.9516129032258065,0.34408602150537637,desktop,0.21774193548387097,13,0.03494623655913978,2164.395
238,278,32779.676,W,0.6654676258992805,5,185,visa,0.6942446043165468,87.0,0.9496402877697842,0.32014388489208634,desktop,0.1906474820143885,15,0.0539568345323741,2660.058
239,268,24549.049,W,0.5932835820895522,5,192,visa,0.7126865671641791,87.0,0.8917910447761194,0.3694029850746269,desktop,0.2126865671641791,4,0.014925373134328358,434.139
240,258,28394.451,W,0.6124031007751938,5,171,visa,0.6782945736434108,87.0,0.8992248062015504,0.3682170542635659,desktop,0.2558139534883721,6,0.023255813953488372,622.5179999999999
241,200,21196.932,W,0.635,5,139,visa,0.635,87.0,0.865,0.335,desktop,0.175,7,0.035,531.402
242,142,12017.248,W,0.5422535211267606,5,116,visa,0.6619718309859155,87.0,0.823943661971831,0.4154929577464789,desktop,0.2605633802816901,0,0.0,
243,126,9820.521000000004,W,0.48412698412698413,5,98,visa,0.7063492063492064,87.0,0.753968253968254,0.5158730158730159,mobile,0.30158730158730157,14,0.1111111111111111,979.4120000000001
244,92,8950.392,W,0.6086956521739131,5,67,visa,0.6847826086956522,87.0,0.8913043478260869,0.391304347826087,desktop,0.2608695652173913,4,0.043478260869565216,406.0
245,64,5849.514,W,0.359375,5,51,visa,0.671875,87.0,0.703125,0.640625,desktop,0.40625,2,0.03125,91.064
246,28,2371.2379999999994,W,0.6428571428571429,4,26,visa,0.75,87.0,0.8214285714285714,0.35714285714285715,desktop,0.21428571428571427,0,0.0,
247,21,3347.6319999999996,W,0.47619047619047616,4,18,visa,0.7619047619047619,87.0,0.6190476190476191,0.5238095238095238,mobile,0.47619047619047616,0,0.0,
248,13,1736.464,H,0.46153846153846156,3,11,mastercard,0.5384615384615384,87.0,0.8461538461538461,0.6153846153846154,mobile,0.5384615384615384,0,0.0,
249,10,1195.75,W,0.8,2,10,visa,0.8,87.0,1.0,0.2,desktop,0.1,0,0.0,
250,4,412.94,W,0.75,2,4,visa,1.0,87.0,1.0,0.25,mobile,0.25,0,0.0,
251,12,4974.45,W,0.75,2,10,visa,0.5,87.0,1.0,0.25,desktop,0.16666666666666666,0,0.0,
252,34,4661.394,W,0.5588235294117647,5,31,visa,0.5882352941176471,87.0,0.9117647058823529,0.4411764705882353,mobile,0.2647058823529412,0,0.0,
253,78,8717.275000000001,W,0.6153846153846154,5,68,visa,0.6410256410256411,87.0,0.8974358974358975,0.3717948717948718,desktop,0.20512820512820512,0,0.0,
254,103,10934.082,W,0.5631067961165048,5,82,visa,0.6407766990291263,87.0,0.9320388349514563,0.42718446601941745,desktop,0.33980582524271846,1,0.009708737864077669,141.0
255,167,18021.722,W,0.5449101796407185,5,126,visa,0.6467065868263473,87.0,0.9281437125748503,0.4431137724550898,desktop,0.2634730538922156,4,0.023952095808383235,654.7
256,166,17391.805,W,0.6024096385542169,5,128,visa,0.6927710843373494,87.0,0.9156626506024096,0.39156626506024095,desktop,0.23493975903614459,2,0.012048192771084338,604.0
257,238,24864.551,W,0.5546218487394958,5,166,visa,0.6722689075630253,87.0,0.8739495798319328,0.42857142857142855,desktop,0.23109243697478993,6,0.025210084033613446,743.0
258,268,27676.758,W,0.5559701492537313,5,187,visa,0.6753731343283582,87.0,0.8843283582089553,0.40671641791044777,desktop,0.2462686567164179,21,0.07835820895522388,5444.312
259,281,29632.222,W,0.5658362989323843,5,188,visa,0.608540925266904,87.0,0.9145907473309609,0.39501779359430605,desktop,0.2206405693950178,2,0.0071174377224199285,309.0
260,299,31105.553,W,0.5317725752508361,5,193,visa,0.7090301003344481,87.0,0.9230769230769231,0.44816053511705684,desktop,0.27424749163879597,5,0.016722408026755852,354.95
261,275,25836.152000000002,W,0.5745454545454546,5,171,visa,0.68,87.0,0.9018181818181819,0.3927272727272727,desktop,0.23272727272727273,2,0.007272727272727273,209.0
262,291,28863.686,W,0.6254295532646048,5,181,visa,0.6769759450171822,87.0,0.9347079037800687,0.3436426116838488,desktop,0.24054982817869416,6,0.020618556701030927,484.932
263,275,27404.644999999997,W,0.6072727272727273,5,187,visa,0.7090909090909091,87.0,0.8981818181818182,0.3563636363636364,mobile,0.19272727272727272,8,0.02909090909090909,1134.431
264,233,22212.578,W,0.5879828326180258,5,158,visa,0.6609442060085837,87.0,0.8497854077253219,0.3648068669527897,desktop,0.22317596566523606,8,0.034334763948497854,1227.85
265,243,22037.141,W,0.6008230452674898,5,162,visa,0.7037037037037037,87.0,0.8518518518518519,0.37037037037037035,desktop,0.23868312757201646,6,0.024691358024691357,1094.772
266,220,20706.189000000002,W,0.5727272727272728,5,148,visa,0.6909090909090909,87.0,0.8863636363636364,0.4,desktop,0.21363636363636362,6,0.02727272727272727,1064.433
267,152,12824.29,W,0.39473684210526316,5,109,visa,0.6907894736842105,87.0,0.8223684210526315,0.5855263157894737,desktop,0.34210526315789475,0,0.0,
268,96,11066.568000000001,W,0.5625,5,80,visa,0.65625,87.0,0.8125,0.4375,desktop,0.3020833333333333,2,0.020833333333333332,1000.0
269,75,5772.2609999999995,W,0.49333333333333335,5,57,visa,0.76,87.0,0.76,0.5066666666666667,mobile,0.32,0,0.0,
270,39,3103.1199999999994,H,0.4358974358974359,4,32,visa,0.6410256410256411,87.0,0.8974358974358975,0.5897435897435898,desktop,0.3333333333333333,1,0.02564102564102564,286.95
271,29,2519.412,W,0.6896551724137931,5,26,visa,0.8275862068965517,87.0,0.9310344827586207,0.3103448275862069,desktop,0.1724137931034483,0,0.0,
272,15,2234.272,W,0.8,2,13,visa,0.8,87.0,0.8,0.2,mobile,0.2,2,0.13333333333333333,1388.0
273,11,3260.7899999999995,W,0.5454545454545454,3,10,visa,0.8181818181818182,87.0,0.9090909090909091,0.45454545454545453,mobile,0.2727272727272727,1,0.09090909090909091,2680.99
274,14,1411.067,W,0.42857142857142855,5,13,visa,0.7857142857142857,87.0,0.9285714285714286,0.5714285714285714,desktop,0.5,0,0.0,
275,25,1994.3549999999998,W,0.52,4,25,visa,0.6,87.0,0.88,0.48,desktop,0.24,0,0.0,
276,62,6343.084,W,0.7419354838709677,5,53,visa,0.7258064516129032,87.0,0.9354838709677419,0.25806451612903225,desktop,0.14516129032258066,3,0.04838709677419355,507.0
277,114,16390.672,W,0.6052631578947368,5,83,visa,0.7368421052631579,87.0,0.9736842105263158,0.39473684210526316,desktop,0.2982456140350877,4,0.03508771929824561,855.0
278,224,33047.217000000004,W,0.5491071428571429,5,148,visa,0.6651785714285714,87.0,0.9419642857142857,0.41517857142857145,desktop,0.2857142857142857,3,0.013392857142857142,690.0
279,262,31145.1,W,0.5648854961832062,5,188,visa,0.683206106870229,87.0,0.9541984732824428,0.4198473282442748,desktop,0.33587786259541985,4,0.015267175572519083,218.509
280,284,42392.992,W,0.573943661971831,5,198,visa,0.6302816901408451,87.0,0.9401408450704225,0.4119718309859155,desktop,0.3485915492957746,12,0.04225352112676056,965.767
281,304,41957.236000000004,W,0.5263157894736842,5,204,visa,0.6052631578947368,87.0,0.9046052631578947,0.45723684210526316,desktop,0.3618421052631579,13,0.04276315789473684,2268.23
282,312,48340.488,W,0.5096153846153846,5,213,visa,0.6794871794871795,87.0,0.8782051282051282,0.46794871794871795,desktop,0.375,15,0.04807692307692308,1765.8659999999995
283,342,53256.34700000001,W,0.5964912280701754,5,211,visa,0.6812865497076024,87.0,0.9327485380116959,0.37719298245614036,desktop,0.2953216374269006,13,0.038011695906432746,1874.7340000000002
284,319,54831.312000000005,W,0.5579937304075235,5,207,visa,0.6206896551724138,87.0,0.896551724137931,0.4012539184952978,desktop,0.3166144200626959,8,0.025078369905956112,637.165
285,319,52681.382,W,0.5611285266457681,5,207,visa,0.6269592476489029,87.0,0.9090909090909091,0.4169278996865204,desktop,0.29153605015673983,11,0.034482758620689655,770.257
286,317,44834.799,W,0.6529968454258676,5,208,visa,0.6656151419558359,87.0,0.917981072555205,0.3312302839116719,desktop,0.25236593059936907,3,0.00946372239747634,260.818
287,308,45383.853,W,0.6233766233766234,5,196,visa,0.6623376623376623,87.0,0.8993506493506493,0.36038961038961037,desktop,0.2564935064935065,8,0.025974025974025976,2169.1980000000003
288,292,35238.48,W,0.6404109589041096,5,201,visa,0.6883561643835616,87.0,0.8972602739726028,0.3184931506849315,desktop,0.2191780821917808,4,0.0136986301369863,800.027
289,261,27346.133,W,0.6283524904214559,5,191,visa,0.6590038314176245,87.0,0.9003831417624522,0.3448275862068966,desktop,0.19157088122605365,6,0.022988505747126436,1126.2060000000001
290,185,17842.487,W,0.5567567567567567,5,130,visa,0.6648648648648648,87.0,0.9351351351351351,0.43243243243243246,desktop,0.2864864864864865,6,0.032432432432432434,1248.535
291,184,16999.145,W,0.5,5,122,visa,0.7010869565217391,87.0,0.8478260869565217,0.5,desktop,0.3641304347826087,4,0.021739130434782608,253.704
292,118,11712.258999999998,W,0.5423728813559322,5,86,visa,0.6949152542372882,87.0,0.8389830508474576,0.4406779661016949,desktop,0.2711864406779661,5,0.0423728813559322,496.465
293,108,10642.801000000001,W,0.37037037037037035,5,72,visa,0.6759259259259259,87.0,0.7129629629629629,0.6203703703703703,desktop,0.37962962962962965,1,0.009259259259259259,286.95
294,41,4767.4929999999995,W,0.4634146341463415,4,30,visa,0.5609756097560976,87.0,0.7317073170731707,0.5365853658536586,desktop,0.34146341463414637,4,0.0975609756097561,1800.0
295,36,2995.0789999999997,W,0.6111111111111112,4,33,visa,0.75,87.0,0.8611111111111112,0.3888888888888889,desktop,0.2222222222222222,1,0.027777777777777776,49.0
296,15,3120.8099999999995,W,0.5333333333333333,4,15,visa,0.8,87.0,1.0,0.4666666666666667,mobile,0.3333333333333333,1,0.06666666666666667,90.0
297,29,4503.238,W,0.6551724137931034,4,20,visa,0.4827586206896552,87.0,0.896551724137931,0.3103448275862069,desktop,0.20689655172413793,2,0.06896551724137931,846.0
298,20,3370.171,W,0.55,4,19,visa,0.5,87.0,0.95,0.45,desktop,0.3,1,0.05,59.0
299,37,4500.7480000000005,W,0.7027027027027027,5,32,visa,0.6486486486486487,87.0,0.9459459459459459,0.2972972972972973,desktop,0.16216216216216217,3,0.08108108108108109,375.0
300,51,7088.979,W,0.6470588235294118,5,47,visa,0.7843137254901961,87.0,0.9803921568627451,0.3333333333333333,desktop,0.29411764705882354,1,0.0196078431372549,292.5
301,120,16971.786,W,0.6833333333333333,5,91,visa,0.6916666666666667,87.0,0.975,0.3,desktop,0.23333333333333334,3,0.025,990.0
302,196,29605.655000000006,W,0.576530612244898,5,157,visa,0.6224489795918368,87.0,0.9489795918367347,0.413265306122449,desktop,0.336734693877551,2,0.01020408163265306,227.585
303,229,32028.996,W,0.5458515283842795,5,163,visa,0.6462882096069869,87.0,0.9126637554585153,0.43231441048034935,desktop,0.2838427947598253,4,0.017467248908296942,684.778
304,296,36618.3,W,0.5033783783783784,5,200,visa,0.6081081081081081,87.0,0.9256756756756757,0.47635135135135137,desktop,0.40540540540540543,3,0.010135135135135136,505.95
305,276,31998.721000000005,W,0.5652173913043478,5,186,visa,0.6594202898550725,87.0,0.8985507246376812,0.41304347826086957,desktop,0.3079710144927536,4,0.014492753623188406,473.693
